Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Vehicle_condition,multiple_deliveries,Time_order_hour,Time_order_min,Time_order_picked_hour,Time_order_picked_min,Weather_conditions,Road_traffic_density,Festival,City,Time_taken (min)
37021,35.0,4.9,15.561295,73.749478,15.591295,73.779478,2,0.0,23.0,30.0,23.0,45.0,Sandstorms,Low,No,Metropolitian,20
2932,36.0,4.6,18.994049,72.825203,19.124049,72.955203,1,0.0,17.0,35.0,17.0,40.0,Sunny,Medium,No,Urban,20
31476,23.0,4.8,10.994136,76.963303,11.054136,77.023303,2,1.0,20.0,40.0,20.0,50.0,Windy,Jam,No,Metropolitian,28
2924,26.0,4.6,12.304569,76.643622,12.354569,76.693622,1,1.0,23.0,40.0,23.0,55.0,Stormy,Low,No,Metropolitian,15
38868,36.0,4.7,22.753659,75.903365,22.783659,75.933365,2,1.0,19.0,50.0,0.833333333,30.0,Stormy,Jam,No,Urban,28
41887,38.0,3.7,11.006686,76.951736,11.076686,77.021736,2,0.0,18.0,35.0,18.0,50.0,Sandstorms,Medium,No,Metropolitian,35
19685,29.0,4.9,23.416792,85.316842,23.446792,85.346842,1,0.0,23.0,20.0,23.0,25.0,Cloudy,Low,No,Urban,12
22103,20.0,4.9,17.429585,78.392621,17.449585,78.412621,0,1.0,8.0,35.0,8.0,45.0,Sunny,Low,No,Metropolitian,12
4076,30.0,4.9,18.55144,73.804855,18.60144,73.854855,2,1.0,23.0,10.0,23.0,25.0,Cloudy,Low,No,Urban,15
24791,33.0,5.0,22.722634,75.886959,22.762634,75.926959,0,0.0,16.0,15.0,16.0,25.0,Windy,Medium,No,Urban,33
40845,32.0,4.8,22.514119,88.362504,22.524119,88.372504,0,1.0,9.0,25.0,9.0,30.0,Fog,Low,No,Metropolitian,25
39197,22.0,4.8,12.3085,76.665808,12.3485,76.705808,2,1.0,0.541666667,35.0,13.0,15.0,Fog,High,No,Metropolitian,27
5113,23.0,4.9,18.543626,73.905101,18.653626,74.015101,1,1.0,0.791666667,35.0,19.0,5.0,Fog,Medium,No,Metropolitian,30
45099,30.0,4.7,-15.49395,-73.827423,15.56395,73.897423,2,1.0,18.0,35.0,22.0,5.0,Windy,Jam,No,Urban,19
15885,24.0,4.7,22.651847,75.881991,22.681847,75.911991,0,1.0,22.0,45.0,22.0,55.0,Fog,Low,No,Semi-Urban,15
43888,34.0,4.9,12.323225,76.630028,12.413225,76.720028,1,1.0,19.0,35.0,19.0,40.0,Stormy,Jam,No,Metropolitian,28
42173,21.0,4.7,0.0,0.0,0.04,0.04,2,0.0,0.625,35.0,15.0,5.0,Stormy,High,No,Metropolitian,28
6452,38.0,4.8,0.0,0.0,0.08,0.08,1,1.0,19.0,35.0,19.0,45.0,Fog,Jam,No,Metropolitian,40
19327,30.0,4.7,-12.311072,-76.654878,12.421072,76.764878,1,1.0,18.0,35.0,22.0,50.0,Windy,Low,No,Semi-Urban,29
34811,36.0,4.6,22.311358,73.164798,22.341358,73.194798,2,0.0,0.791666667,35.0,19.0,5.0,Fog,Medium,No,Metropolitian,16
35058,38.0,4.9,21.185047,72.80859,21.275047,72.89859,2,0.0,0.958333333,35.0,23.0,5.0,Stormy,Low,No,Metropolitian,18
44867,23.0,5.0,13.091809,80.219104,13.161809,80.289104,0,1.0,21.0,20.0,21.0,35.0,Fog,Jam,No,Metropolitian,41
42953,24.0,4.4,11.001852,76.976268,11.021852,76.996268,0,1.0,10.0,10.0,10.0,15.0,Windy,Low,No,Metropolitian,16
40426,21.0,4.8,19.176269,72.836721,19.216269,72.876721,0,0.0,12.0,10.0,12.0,20.0,Sandstorms,High,No,Urban,16
27199,28.0,4.5,12.970324,77.645748,13.050324,77.725748,2,0.0,19.0,55.0,0.833333333,30.0,Windy,Jam,No,Metropolitian,18
43043,26.0,4.5,12.304569,76.643622,12.364569,76.703622,1,1.0,19.0,10.0,19.0,25.0,Cloudy,Jam,No,Metropolitian,26
28321,29.0,4.5,11.003681,76.975525,11.063681,77.035525,2,1.0,18.0,35.0,18.0,50.0,Fog,Medium,No,Metropolitian,13
40977,26.0,5.0,12.299524,76.64262,12.309524,76.65262,2,1.0,0.458333333,35.0,11.0,15.0,Sandstorms,Low,No,Metropolitian,17
22083,26.0,4.8,11.010375,76.95295,11.080375,77.02295,2,0.0,20.0,30.0,20.0,35.0,Windy,Jam,No,Urban,29
26777,30.0,4.7,17.430448,78.418213,17.560448,78.548213,3,1.0,18.0,35.0,20.0,50.0,Cloudy,Medium,No,Metropolitian,39
18319,32.0,3.7,23.371292,85.327872,23.461292,85.417872,1,1.0,22.0,30.0,22.0,35.0,Fog,Low,No,Metropolitian,39
506,23.0,4.2,0.0,0.0,0.07,0.07,0,0.0,18.0,40.0,18.0,50.0,Windy,Medium,No,Metropolitian,34
16715,35.0,5.0,17.455894,78.375467,17.535894,78.455467,2,1.0,23.0,50.0,23.0,55.0,Sandstorms,Low,No,Metropolitian,15
18383,31.0,5.0,18.543626,73.905101,18.593626,73.955101,1,2.0,17.0,20.0,17.0,25.0,Stormy,Medium,No,Metropolitian,34
25103,36.0,4.9,30.332735,78.054222,30.372735,78.094222,1,0.0,13.0,55.0,14.0,5.0,Fog,High,No,Metropolitian,26
13577,23.0,4.6,19.065838,72.832658,19.155838,72.922658,1,1.0,0.833333333,35.0,20.0,5.0,Fog,Jam,No,Metropolitian,42
30211,39.0,4.5,12.975996,80.221898,13.085996,80.331898,1,0.0,23.0,45.0,23.0,50.0,Sunny,Low,No,Metropolitian,18
29459,39.0,4.7,12.933298,77.614293,12.943298,77.624293,0,0.0,0.5,35.0,12.0,15.0,Cloudy,High,No,Metropolitian,28
11018,30.0,4.9,13.044694,80.26147,13.094694,80.31147,1,0.0,23.0,50.0,1.0,30.0,Sunny,Low,No,Urban,12
6508,38.0,4.3,21.160437,72.774209,21.170437,72.784209,0,1.0,9.0,50.0,0.416666667,30.0,Windy,Low,No,Metropolitian,30
33850,39.0,4.9,26.911927,75.797282,27.041927,75.927282,1,0.0,0.916666667,35.0,22.0,5.0,Cloudy,Jam,No,Metropolitian,40
26524,30.0,4.6,30.902872,75.826808,30.932872,75.856808,2,1.0,19.0,10.0,19.0,15.0,Sandstorms,Jam,No,Metropolitian,25
29699,25.0,4.9,18.543626,73.905101,18.653626,74.015101,0,0.0,22.0,10.0,22.0,20.0,Cloudy,Low,No,Metropolitian,21
11619,21.0,4.4,0.0,0.0,0.04,0.04,2,1.0,12.0,50.0,13.0,5.0,Fog,High,No,Metropolitian,32
31452,26.0,4.6,19.878028,75.317475,19.918028,75.357475,1,1.0,13.0,45.0,0.583333333,30.0,Stormy,High,No,Metropolitian,28
1931,38.0,4.7,12.326356,76.619103,12.376356,76.669103,1,1.0,21.0,20.0,21.0,25.0,Windy,Jam,No,Metropolitian,33
11405,29.0,4.6,19.1813,72.836191,19.2013,72.856191,0,0.0,8.0,10.0,8.0,25.0,Cloudy,Low,No,Metropolitian,22
43820,32.0,5.0,21.186608,72.794136,21.236608,72.844136,2,0.0,23.0,55.0,24.0,5.0,Sunny,Low,No,Metropolitian,14
43296,32.0,4.6,23.351058,85.325731,23.371058,85.345731,2,1.0,10.0,40.0,10.0,50.0,Windy,Low,No,Metropolitian,24
3868,29.0,4.7,12.949934,77.699386,13.019934,77.769386,0,0.0,19.0,35.0,19.0,45.0,Sandstorms,Jam,No,Metropolitian,28
38744,38.0,4.8,26.911378,75.789034,26.931378,75.809034,1,1.0,8.0,45.0,8.0,50.0,Sunny,Low,No,Metropolitian,13
1704,32.0,4.7,12.323978,76.627961,12.353978,76.657961,2,0.0,17.0,55.0,18.0,10.0,Sunny,Medium,No,Metropolitian,20
13965,38.0,4.0,18.554382,73.798206,18.664382,73.908206,2,1.0,21.0,45.0,0.916666667,30.0,Cloudy,Jam,No,Metropolitian,47
27225,20.0,4.6,22.760072,75.892574,22.840072,75.972574,2,1.0,22.0,35.0,22.0,40.0,Fog,Low,No,Metropolitian,23
21605,37.0,4.7,11.022477,76.995667,11.082477,77.055667,0,1.0,20.0,35.0,20.0,40.0,Cloudy,Jam,No,Metropolitian,29
31198,33.0,4.6,12.284747,76.625861,12.344747,76.685861,1,1.0,21.0,30.0,21.0,40.0,Sunny,Jam,No,Metropolitian,17
9582,37.0,5.0,30.899584,75.809346,30.969584,75.879346,1,1.0,21.0,25.0,21.0,30.0,Cloudy,Jam,No,Metropolitian,43
43108,36.0,4.8,11.001753,76.986241,11.051753,77.036241,0,1.0,23.0,45.0,1.0,30.0,Sunny,Low,No,Metropolitian,29
37267,27.0,4.9,18.536718,73.830327,18.616719,73.910327,0,0.0,0.833333333,35.0,20.0,15.0,Fog,Jam,No,Metropolitian,42
44362,32.0,4.8,21.170798,72.790489,21.250798,72.870489,2,1.0,20.0,15.0,20.0,20.0,Sunny,Jam,No,Metropolitian,15
45351,30.0,4.7,12.311072,76.654878,12.421072,76.764878,2,1.0,18.0,35.0,18.0,20.0,Stormy,Medium,No,Urban,29
4172,27.0,4.5,26.892312,75.806896,26.982312,75.896896,0,1.0,19.0,55.0,0.833333333,30.0,Fog,Jam,No,Metropolitian,35
19370,24.0,4.4,12.299524,76.64262,12.319524,76.66262,0,1.0,0.5,35.0,12.0,15.0,Stormy,High,No,Metropolitian,35
26452,20.0,4.7,26.902908,75.792934,26.992908,75.882934,1,1.0,23.0,40.0,23.0,45.0,Windy,Low,No,Urban,15
37430,37.0,4.3,18.593481,73.785901,18.723481,73.915901,2,1.0,19.0,35.0,19.0,45.0,Stormy,Jam,No,Metropolitian,40
22503,20.0,4.7,18.543626,73.905101,18.553626,73.915101,1,0.0,10.0,25.0,10.0,40.0,Sandstorms,Low,No,Urban,11
1484,21.0,4.9,12.933284,77.615428,12.993284,77.675428,1,1.0,23.0,55.0,24.0,5.0,Stormy,Low,No,Metropolitian,18
20660,33.0,4.7,11.022298,76.998349,11.082298,77.058349,1,1.0,22.0,45.0,0.958333333,30.0,Stormy,Low,No,Metropolitian,21
11575,34.0,4.4,30.885915,75.788259,30.935915,75.838259,1,0.0,18.0,10.0,18.0,25.0,Windy,Medium,No,Metropolitian,34
30784,21.0,4.6,19.1093,72.825451,19.1893,72.905451,2,1.0,23.0,10.0,23.0,25.0,Fog,Low,No,Metropolitian,23
28152,22.0,4.8,23.359407,85.325055,23.409407,85.375055,0,1.0,19.0,20.0,19.0,25.0,Cloudy,Jam,No,Metropolitian,22
16813,30.0,4.9,19.1093,72.825451,19.2193,72.935451,1,0.0,22.0,25.0,22.0,30.0,Windy,Low,No,Metropolitian,18
8770,39.0,4.7,19.055831,72.833984,19.095831,72.873984,2,0.0,14.0,40.0,14.0,45.0,Sunny,High,No,Metropolitian,23
43614,30.0,4.7,21.173343,72.792731,21.263343,72.882731,1,1.0,20.0,55.0,21.0,10.0,Fog,Jam,No,Metropolitian,32
10691,24.0,4.8,18.994237,72.825553,19.034237,72.865553,1,1.0,15.0,55.0,16.0,10.0,Fog,Medium,No,Metropolitian,19
5204,33.0,4.7,21.175975,72.795503,21.205975,72.825503,1,1.0,22.0,50.0,0.958333333,30.0,Stormy,Low,No,Metropolitian,25
33461,30.0,4.7,-17.45971,78.368855,17.58971,78.498855,3,1.0,18.0,35.0,23.0,10.0,Sandstorms,Medium,No,Metropolitian,20
29238,25.0,4.6,17.438263,78.397865,17.498263,78.457865,0,0.0,23.0,25.0,23.0,40.0,Cloudy,Low,No,Metropolitian,17
40162,23.0,4.5,22.533662,88.366217,22.623662,88.456217,1,1.0,23.0,50.0,24.0,5.0,Windy,Low,No,Urban,12
22374,34.0,4.9,22.751857,75.866699,22.781857,75.896699,0,1.0,20.0,50.0,0.875,30.0,Cloudy,Jam,No,Metropolitian,29
42967,27.0,4.8,12.323978,76.627961,12.343978,76.647961,1,1.0,11.0,30.0,11.0,35.0,Cloudy,High,No,Urban,30
39588,26.0,4.9,21.173493,72.801953,21.253493,72.881953,2,1.0,0.875,35.0,21.0,15.0,Stormy,Jam,No,Metropolitian,18
38403,36.0,5.0,17.438263,78.397865,17.468263,78.427865,2,1.0,18.0,35.0,18.0,50.0,Cloudy,Medium,No,Metropolitian,16
33178,36.0,4.7,11.022298,76.998349,11.112298,77.088349,0,2.0,17.0,45.0,17.0,50.0,Cloudy,Medium,No,Metropolitian,41
5796,21.0,4.6,13.081878,80.248519,13.121878,80.288519,1,1.0,13.0,40.0,13.0,50.0,Sunny,High,No,Metropolitian,14
5283,24.0,4.8,19.221315,72.862381,19.241315,72.882381,2,1.0,9.0,30.0,9.0,45.0,Sandstorms,Low,No,Urban,12
26672,33.0,4.8,23.357804,85.325146,23.367804,85.335146,1,1.0,8.0,45.0,8.0,50.0,Fog,Low,No,Semi-Urban,18
44041,21.0,4.8,15.556561,73.763633,15.596561,73.803633,0,0.0,13.0,50.0,14.0,5.0,Windy,High,No,Metropolitian,15
43601,36.0,4.7,21.149834,72.778666,21.179834,72.808666,1,1.0,17.0,10.0,17.0,25.0,Cloudy,Medium,No,Urban,19
37984,33.0,4.0,17.410371,78.437225,17.490371,78.517225,2,0.0,20.0,15.0,20.0,25.0,Fog,Jam,No,Urban,49
42693,28.0,4.7,12.933298,77.614293,12.953298,77.634293,0,0.0,8.0,45.0,8.0,55.0,Fog,Low,No,Semi-Urban,20
33922,26.0,4.7,22.308096,73.167753,22.358096,73.217753,0,1.0,22.0,40.0,22.0,45.0,Fog,Low,No,Metropolitian,21
28636,26.0,4.8,23.353783,85.326967,23.433783,85.406967,2,1.0,17.0,50.0,17.0,55.0,Cloudy,Medium,No,Metropolitian,29
10841,27.0,4.8,19.876428,75.364792,19.926428,75.414792,0,1.0,0.791666667,35.0,19.0,15.0,Stormy,Medium,No,Metropolitian,12
8308,36.0,4.8,26.481547,80.299775,26.531547,80.349775,1,0.0,22.0,30.0,22.0,40.0,Sunny,Low,No,Metropolitian,15
43924,39.0,3.7,21.15276,72.778059,21.26276,72.888059,1,2.0,21.0,55.0,22.0,5.0,Windy,Jam,No,Metropolitian,40
40233,38.0,4.2,12.299524,76.64262,12.319524,76.66262,0,1.0,8.0,25.0,8.0,30.0,Stormy,Low,No,Urban,21
26194,23.0,4.7,17.426228,78.407495,17.446228,78.427495,0,1.0,8.0,45.0,8.0,55.0,Cloudy,Low,No,Metropolitian,24
26552,24.0,4.7,26.921411,75.793604,26.951411,75.823604,0,1.0,17.0,45.0,17.0,50.0,Windy,Medium,No,Urban,17
19071,24.0,4.5,12.979166,77.640709,13.109166,77.770709,0,1.0,23.0,35.0,23.0,40.0,Sandstorms,Low,No,Urban,22
33883,32.0,4.9,18.543626,73.905101,18.633626,73.995101,0,1.0,19.0,45.0,0.833333333,30.0,Fog,Jam,No,Metropolitian,50
9642,31.0,4.6,18.536562,73.896485,18.576562,73.936485,0,1.0,16.0,45.0,0.708333333,30.0,Sandstorms,Medium,No,Metropolitian,28
19454,32.0,4.8,18.536562,73.896485,18.566562,73.926485,0,1.0,22.0,20.0,22.0,25.0,Cloudy,Low,No,Metropolitian,25
26453,31.0,4.9,23.39925,85.390464,23.43925,85.430464,0,1.0,15.0,10.0,15.0,20.0,Fog,Medium,No,Urban,31
39543,21.0,4.8,21.186608,72.794136,21.216608,72.824136,2,0.0,23.0,30.0,23.0,45.0,Stormy,Low,No,Metropolitian,18
13554,28.0,4.6,12.934365,77.616155,12.954365,77.636155,2,1.0,11.0,20.0,11.0,30.0,Sandstorms,High,No,Metropolitian,13
26355,28.0,4.8,0.0,0.0,0.07,0.07,0,1.0,21.0,35.0,21.0,50.0,Cloudy,Jam,No,Metropolitian,41
17624,21.0,4.2,26.90519,75.810753,27.04519,75.950753,1,1.0,18.0,40.0,18.0,55.0,Fog,Medium,No,Metropolitian,31
41708,35.0,5.0,22.751234,75.88949,22.761234,75.89949,2,0.0,9.0,15.0,9.0,25.0,Cloudy,Low,No,Semi-Urban,15
18266,27.0,4.8,21.186884,72.793616,21.276884,72.883616,1,0.0,19.0,55.0,0.833333333,30.0,Sandstorms,Jam,No,Metropolitian,29
8286,38.0,4.8,12.981615,80.231598,12.991615,80.241598,1,0.0,10.0,30.0,10.0,40.0,Windy,Low,No,Urban,21
30904,27.0,4.8,19.866969,75.318894,19.956969,75.408894,1,0.0,18.0,10.0,18.0,20.0,Stormy,Medium,No,Metropolitian,19
21740,35.0,4.1,19.22384,72.841347,19.31384,72.931347,0,1.0,23.0,25.0,23.0,40.0,Fog,Low,No,Urban,39
16920,27.0,4.8,22.307898,73.167788,22.317898,73.177788,1,1.0,0.5,35.0,12.0,10.0,Fog,High,No,Metropolitian,28
21543,22.0,4.2,18.539299,73.897902,18.549299,73.907902,0,1.0,9.0,45.0,9.0,55.0,Windy,Low,No,Metropolitian,17
35249,29.0,4.1,15.574828,73.766883,15.594828,73.786883,0,1.0,9.0,45.0,0.416666667,30.0,Stormy,Low,No,Metropolitian,20
45357,21.0,4.6,12.978453,77.643685,13.008453,77.673685,1,0.0,22.0,30.0,22.0,40.0,Fog,Low,No,Metropolitian,13
35130,36.0,4.6,0.0,0.0,0.13,0.13,2,1.0,0.75,35.0,18.0,15.0,Cloudy,Medium,No,Metropolitian,36
5164,28.0,5.0,26.846156,75.8023,26.936156,75.8923,0,3.0,19.0,30.0,19.0,35.0,Fog,Jam,Yes,Metropolitian,49
522,20.0,5.0,19.131141,72.813074,19.19114,72.873074,1,0.0,23.0,15.0,23.0,20.0,Sunny,Low,No,Metropolitian,17
39026,26.0,4.9,26.90294,75.793007,26.98294,75.873007,1,1.0,17.0,20.0,17.0,25.0,Sandstorms,Medium,No,Metropolitian,29
16346,32.0,4.7,26.956431,75.776649,26.966431,75.786649,1,1.0,8.0,35.0,8.0,45.0,Stormy,Low,No,Metropolitian,29
10295,34.0,4.4,0.0,0.0,0.06,0.06,2,1.0,19.0,45.0,19.0,50.0,Windy,Jam,No,Metropolitian,33
41734,30.0,4.7,17.431668,78.408321,17.461668,78.438321,3,0.0,18.0,35.0,21.0,20.0,Windy,Medium,No,Metropolitian,15
25643,32.0,4.8,12.3085,76.665808,12.3785,76.735808,1,0.0,18.0,45.0,18.0,55.0,Sunny,Medium,No,Urban,16
37342,22.0,4.7,11.026117,76.944652,11.086117,77.004652,1,0.0,23.0,20.0,23.0,25.0,Cloudy,Low,No,Metropolitian,14
5714,22.0,5.0,17.458998,78.500366,17.478998,78.520366,1,1.0,11.0,45.0,11.0,50.0,Fog,High,No,Metropolitian,24
2984,24.0,4.5,18.554382,73.798206,18.614382,73.858206,0,1.0,18.0,40.0,18.0,55.0,Stormy,Medium,No,Metropolitian,21
42065,35.0,4.7,26.921411,75.793604,26.931411,75.803604,2,0.0,10.0,55.0,0.458333333,30.0,Fog,Low,No,Metropolitian,17
1765,22.0,4.9,23.359194,85.325447,23.369194,85.335447,0,0.0,0.375,35.0,9.0,10.0,Cloudy,Low,No,Urban,22
26836,23.0,4.6,26.90294,75.793007,26.95294,75.843007,2,1.0,22.0,30.0,22.0,40.0,Windy,Low,No,Metropolitian,17
30806,39.0,4.9,18.994049,72.825203,19.074049,72.905203,0,1.0,21.0,10.0,21.0,25.0,Stormy,Jam,No,Metropolitian,36
19704,39.0,4.9,22.32,73.17,22.37,73.22,1,1.0,18.0,35.0,18.0,50.0,Stormy,Medium,No,Metropolitian,25
20209,32.0,4.1,11.003669,76.976494,11.033669,77.006494,0,1.0,19.0,35.0,19.0,45.0,Stormy,Jam,No,Metropolitian,37
42044,39.0,4.3,21.170096,72.789122,21.230096,72.849122,1,1.0,19.0,40.0,19.0,50.0,Fog,Jam,No,Metropolitian,32
19614,23.0,4.8,13.058616,80.264151,13.148616,80.354151,0,1.0,23.0,15.0,23.0,30.0,Windy,Low,No,Metropolitian,23
32912,38.0,4.3,15.556561,73.763633,15.586561,73.793633,2,1.0,19.0,50.0,20.0,5.0,Stormy,Jam,No,Metropolitian,34
12078,23.0,4.7,0.0,0.0,0.13,0.13,2,1.0,21.0,30.0,21.0,45.0,Stormy,Jam,No,Urban,19
31366,30.0,4.7,12.939496,77.625999,12.969496,77.655999,0,1.0,18.0,35.0,20.0,15.0,Cloudy,Jam,No,Metropolitian,31
5486,20.0,5.0,23.374878,85.335739,23.404878,85.365739,1,0.0,17.0,45.0,17.0,50.0,Sunny,Medium,No,Metropolitian,10
3208,31.0,4.9,12.323978,76.627961,12.373978,76.677961,0,1.0,21.0,40.0,21.0,45.0,Cloudy,Jam,No,Metropolitian,29
7684,21.0,4.5,21.175975,72.795503,21.305975,72.925503,2,0.0,19.0,25.0,19.0,35.0,Sunny,Jam,No,Urban,15
11413,29.0,5.0,18.569156,73.774723,18.639156,73.844723,0,1.0,18.0,35.0,18.0,40.0,Stormy,Medium,No,Metropolitian,34
31005,38.0,4.8,21.170096,72.789122,21.180096,72.799122,1,1.0,9.0,50.0,9.0,55.0,Stormy,Low,No,Metropolitian,23
42996,35.0,4.7,25.453436,81.833167,25.493436,81.873167,2,1.0,14.0,45.0,14.0,50.0,Cloudy,High,No,Metropolitian,29
4616,31.0,4.0,22.761593,75.886362,22.801593,75.926362,1,1.0,16.0,35.0,16.0,50.0,Stormy,Medium,No,Metropolitian,31
10034,29.0,4.8,12.970221,77.645396,13.030221,77.705396,0,0.0,23.0,40.0,23.0,50.0,Sunny,Low,No,Urban,10
23082,24.0,5.0,22.744648,75.894377,22.794648,75.944377,0,1.0,19.0,45.0,0.833333333,30.0,Sandstorms,Jam,No,Metropolitian,28
31362,31.0,3.7,22.761593,75.886362,22.841593,75.966362,2,0.0,19.0,35.0,19.0,45.0,Sandstorms,Jam,No,Metropolitian,39
42120,34.0,4.8,12.933298,77.614293,13.013298,77.694293,1,1.0,18.0,30.0,18.0,35.0,Stormy,Medium,No,Metropolitian,21
22744,26.0,4.6,19.254567,72.848923,19.324567,72.918923,1,0.0,19.0,25.0,19.0,40.0,Stormy,Jam,No,Metropolitian,27
2152,25.0,4.6,0.0,0.0,0.09,0.09,1,1.0,0.958333333,35.0,23.0,5.0,Fog,Low,No,Metropolitian,20
15323,39.0,4.8,0.0,0.0,0.03,0.03,0,1.0,0.916666667,35.0,22.0,5.0,Cloudy,Jam,No,Metropolitian,25
3017,25.0,4.7,11.003681,76.975525,11.073681,77.045525,0,1.0,21.0,15.0,21.0,20.0,Sandstorms,Jam,No,Metropolitian,32
30251,20.0,4.8,0.0,0.0,0.13,0.13,2,1.0,21.0,45.0,21.0,55.0,Stormy,Jam,No,Metropolitian,20
5422,27.0,4.1,17.431668,78.408321,17.481668,78.458321,1,0.0,20.0,35.0,20.0,45.0,Fog,Jam,No,Metropolitian,31
3093,27.0,4.7,12.986047,80.218114,13.006047,80.238114,2,0.0,8.0,25.0,8.0,30.0,Sandstorms,Low,No,Urban,11
40214,50.0,6.0,-12.3085,-76.665808,12.3985,76.755808,3,1.0,18.0,35.0,17.0,45.0,Sunny,Medium,No,Metropolitian,40
21180,28.0,5.0,22.74806,75.8934,22.87806,76.0234,1,1.0,17.0,20.0,17.0,30.0,Stormy,Medium,No,Metropolitian,15
10749,30.0,5.0,11.024839,77.007003,11.064839,77.047003,0,0.0,13.0,55.0,0.583333333,30.0,Sunny,High,No,Urban,21
27940,37.0,4.6,18.539299,73.897902,18.549299,73.907902,1,1.0,8.0,30.0,8.0,35.0,Stormy,Low,No,Urban,24
41902,25.0,4.9,19.091458,72.827808,19.131458,72.867808,0,0.0,12.0,10.0,12.0,25.0,Stormy,High,No,Metropolitian,29
14849,29.0,4.8,30.340722,78.060221,30.400722,78.120221,1,0.0,19.0,40.0,19.0,50.0,Cloudy,Jam,No,Metropolitian,20
23016,39.0,4.9,25.451646,81.832796,25.541646,81.922796,0,1.0,17.0,25.0,17.0,30.0,Stormy,Medium,No,Metropolitian,34
7838,38.0,5.0,19.065838,72.832658,19.095838,72.862658,2,1.0,19.0,15.0,19.0,30.0,Fog,Jam,No,Metropolitian,30
33357,37.0,5.0,17.430448,78.418213,17.450448,78.438213,1,1.0,10.0,45.0,10.0,55.0,Stormy,Low,No,Urban,21
4982,22.0,4.9,11.001753,76.986241,11.051753,77.036241,0,1.0,17.0,10.0,17.0,20.0,Windy,Medium,No,Metropolitian,20
15848,25.0,5.0,22.547186,88.35068,22.607185,88.41068,1,0.0,0.791666667,35.0,19.0,15.0,Windy,Medium,No,Semi-Urban,23
40806,20.0,4.4,22.75004,75.902847,22.76004,75.912847,0,0.0,9.0,50.0,9.0,55.0,Windy,Low,No,Metropolitian,25
36174,25.0,4.9,18.520016,73.830547,18.600016,73.910547,0,0.0,22.0,50.0,0.958333333,30.0,Windy,Low,No,Urban,15
1297,34.0,4.9,0.0,0.0,0.09,0.09,0,1.0,19.0,10.0,19.0,25.0,Fog,Jam,Yes,Metropolitian,40
43541,21.0,4.5,26.913726,75.75282,26.963726,75.80282,0,0.0,20.0,55.0,21.0,5.0,Cloudy,Jam,No,Metropolitian,27
39165,25.0,4.5,22.515082,88.36783,22.645082,88.49783,2,1.0,0.791666667,35.0,19.0,5.0,Windy,Medium,No,Metropolitian,25
28228,31.0,4.3,12.913041,77.683237,12.963041,77.733237,1,0.0,20.0,20.0,20.0,25.0,Fog,Jam,No,Metropolitian,34
37859,22.0,4.9,17.458998,78.500366,17.538998,78.580366,0,0.0,22.0,45.0,0.958333333,30.0,Fog,Low,No,Metropolitian,21
28864,23.0,4.7,10.994136,76.963303,11.014136,76.983303,1,1.0,11.0,55.0,0.5,30.0,Stormy,High,No,Metropolitian,28
9300,34.0,4.7,0.0,0.0,0.01,0.01,0,1.0,9.0,15.0,9.0,25.0,Sunny,Low,No,Urban,29
4636,28.0,4.6,30.361281,78.068022,30.491281,78.198022,0,1.0,19.0,35.0,19.0,50.0,Sunny,Jam,No,Urban,22
17828,29.0,5.0,15.516833,73.768172,15.596833,73.848172,1,1.0,21.0,25.0,21.0,30.0,Sunny,Jam,No,Urban,24
31422,33.0,4.6,18.530963,73.828972,18.560963,73.858972,0,1.0,23.0,35.0,23.0,40.0,Sunny,Low,No,Metropolitian,24
15085,37.0,5.0,19.254567,72.848923,19.344567,72.938923,0,1.0,21.0,50.0,0.916666667,30.0,Windy,Jam,No,Metropolitian,48
29723,24.0,4.4,22.75004,75.902847,22.86004,76.012847,1,0.0,17.0,15.0,17.0,20.0,Cloudy,Medium,No,Urban,39
24664,23.0,4.9,27.159795,78.04299,27.189795,78.07299,1,1.0,21.0,35.0,21.0,40.0,Stormy,Jam,No,Metropolitian,12
3428,37.0,4.9,25.454648,81.834502,25.474648,81.854502,1,1.0,10.0,55.0,11.0,5.0,Sandstorms,Low,No,Metropolitian,20
42596,37.0,4.9,13.081878,80.248519,13.191878,80.358519,1,1.0,22.0,20.0,22.0,25.0,Fog,Low,No,Metropolitian,25
33013,28.0,4.0,22.308096,73.167753,22.388096,73.247753,2,2.0,21.0,45.0,21.0,55.0,Fog,Jam,No,Metropolitian,44
44047,21.0,3.7,18.55144,73.804855,18.60144,73.854855,0,3.0,0.833333333,35.0,20.0,15.0,Sunny,Jam,Yes,Urban,53
10271,31.0,4.9,0.0,0.0,0.08,0.08,1,1.0,22.0,35.0,22.0,40.0,Windy,Low,No,Metropolitian,28
41485,29.0,4.9,30.892978,75.821847,31.022978,75.951847,1,1.0,0.75,35.0,18.0,15.0,Sandstorms,Medium,No,Metropolitian,16
39708,31.0,4.7,13.064181,80.236442,13.104181,80.276442,0,2.0,0.541666667,35.0,13.0,15.0,Sandstorms,High,No,Metropolitian,44
41742,26.0,4.7,10.027364,76.308258,10.077364,76.358258,2,1.0,22.0,25.0,22.0,40.0,Sandstorms,Low,No,Metropolitian,16
32747,36.0,4.6,26.905287,75.794592,27.015287,75.904592,1,1.0,21.0,40.0,21.0,50.0,Windy,Jam,No,Metropolitian,26
